Date,Day_of_Week,LineName,Route_Type,VehicleJourneyCode,Origin,Destination,Scheduled_Departure,Hour_of_Day,Actual_Delay_Minutes
2025-12-16,Tuesday,25,City Tour,VJ_L25_11_350,Gower Street / Salthouse Quay,Albert Dock / Strand Street,15:20:00,15,2
2025-12-16,Tuesday,10,Commuter Express,VJ_L10_0_350,Station 10_A,Terminal 10_B,09:50:00,9,10
2025-12-16,Tuesday,10,Commuter Express,VJ_L10_1_350,Station 10_A,Terminal 10_B,10:20:00,10,3
2025-12-16,Tuesday,10,Commuter Express,VJ_L10_2_350,Station 10_A,Terminal 10_B,10:50:00,10,0
2025-12-16,Tuesday,10,Commuter Express,VJ_L10_3_350,Station 10_A,Terminal 10_B,11:20:00,11,1
2025-12-16,Tuesday,10,Commuter Express,VJ_L10_4_350,Station 10_A,Terminal 10_B,11:50:00,11,2
2025-12-16,Tuesday,10,Commuter Express,VJ_L10_5_350,Station 10_A,Terminal 10_B,12:20:00,12,1
2025-12-16,Tuesday,10,Commuter Express,VJ_L10_6_350,Station 10_A,Terminal 10_B,12:50:00,12,1
2025-12-16,Tuesday,10,Commuter Express,VJ_L10_7_350,Station 10_A,Terminal 10_B,13:20:00,13,0
2025-12-16,Tuesday,10,Commuter Express,VJ_L10_8_350,Station 10_A,Terminal 10_B,13:50:00,13,3
2025-12-16,Tuesday,10,Commuter Express,VJ_L10_9_350,Station 10_A,Terminal 10_B,14:20:00,14,3
2025-12-16,Tuesday,10,Commuter Express,VJ_L10_10_350,Station 10_A,Terminal 10_B,14:50:00,14,2
2025-12-16,Tuesday,10,Commuter Express,VJ_L10_11_350,Station 10_A,Terminal 10_B,15:20:00,15,2
2025-12-16,Tuesday,86,Student Link,VJ_L86_0_350,Station 86_A,Terminal 86_B,09:50:00,9,9
2025-12-16,Tuesday,86,Student Link,VJ_L86_1_350,Station 86_A,Terminal 86_B,10:20:00,10,3
2025-12-16,Tuesday,86,Student Link,VJ_L86_2_350,Station 86_A,Terminal 86_B,10:50:00,10,0
2025-12-16,Tuesday,86,Student Link,VJ_L86_3_350,Station 86_A,Terminal 86_B,11:20:00,11,2
2025-12-16,Tuesday,86,Student Link,VJ_L86_4_350,Station 86_A,Terminal 86_B,11:50:00,11,3
2025-12-16,Tuesday,86,Student Link,VJ_L86_5_350,Station 86_A,Terminal 86_B,12:20:00,12,1
2025-12-16,Tuesday,86,Student Link,VJ_L86_6_350,Station 86_A,Terminal 86_B,12:50:00,12,2
2025-12-16,Tuesday,86,Student Link,VJ_L86_7_350,Station 86_A,Terminal 86_B,13:20:00,13,1
2025-12-16,Tuesday,86,Student Link,VJ_L86_8_350,Station 86_A,Terminal 86_B,13:50:00,13,0
2025-12-16,Tuesday,86,Student Link,VJ_L86_9_350,Station 86_A,Terminal 86_B,14:20:00,14,3
2025-12-16,Tuesday,86,Student Link,VJ_L86_10_350,Station 86_A,Terminal 86_B,14:50:00,14,1
2025-12-16,Tuesday,86,Student Link,VJ_L86_11_350,Station 86_A,Terminal 86_B,15:20:00,15,0
2025-12-17,Wednesday,25,City Tour,VJ_L25_0_351,Gower Street / Salthouse Quay,Albert Dock / Strand Street,09:50:00,9,11
2025-12-17,Wednesday,25,City Tour,VJ_L25_1_351,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:20:00,10,3
2025-12-17,Wednesday,25,City Tour,VJ_L25_2_351,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:50:00,10,0
2025-12-17,Wednesday,25,City Tour,VJ_L25_3_351,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:20:00,11,1
2025-12-17,Wednesday,25,City Tour,VJ_L25_4_351,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:50:00,11,1
2025-12-17,Wednesday,25,City Tour,VJ_L25_5_351,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:20:00,12,1
2025-12-17,Wednesday,25,City Tour,VJ_L25_6_351,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:50:00,12,20
2025-12-17,Wednesday,25,City Tour,VJ_L25_7_351,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:20:00,13,3
2025-12-17,Wednesday,25,City Tour,VJ_L25_8_351,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:50:00,13,1
2025-12-17,Wednesday,25,City Tour,VJ_L25_9_351,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:20:00,14,0
2025-12-17,Wednesday,25,City Tour,VJ_L25_10_351,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:50:00,14,1
2025-12-17,Wednesday,25,City Tour,VJ_L25_11_351,Gower Street / Salthouse Quay,Albert Dock / Strand Street,15:20:00,15,2
2025-12-17,Wednesday,10,Commuter Express,VJ_L10_0_351,Station 10_A,Terminal 10_B,09:50:00,9,44
2025-12-17,Wednesday,10,Commuter Express,VJ_L10_1_351,Station 10_A,Terminal 10_B,10:20:00,10,1
2025-12-17,Wednesday,10,Commuter Express,VJ_L10_2_351,Station 10_A,Terminal 10_B,10:50:00,10,0
2025-12-17,Wednesday,10,Commuter Express,VJ_L10_3_351,Station 10_A,Terminal 10_B,11:20:00,11,1
2025-12-17,Wednesday,10,Commuter Express,VJ_L10_4_351,Station 10_A,Terminal 10_B,11:50:00,11,0
2025-12-17,Wednesday,10,Commuter Express,VJ_L10_5_351,Station 10_A,Terminal 10_B,12:20:00,12,2
2025-12-17,Wednesday,10,Commuter Express,VJ_L10_6_351,Station 10_A,Terminal 10_B,12:50:00,12,2
2025-12-17,Wednesday,10,Commuter Express,VJ_L10_7_351,Station 10_A,Terminal 10_B,13:20:00,13,0
2025-12-17,Wednesday,10,Commuter Express,VJ_L10_8_351,Station 10_A,Terminal 10_B,13:50:00,13,0
2025-12-17,Wednesday,10,Commuter Express,VJ_L10_9_351,Station 10_A,Terminal 10_B,14:20:00,14,1
2025-12-17,Wednesday,10,Commuter Express,VJ_L10_10_351,Station 10_A,Terminal 10_B,14:50:00,14,1
2025-12-17,Wednesday,10,Commuter Express,VJ_L10_11_351,Station 10_A,Terminal 10_B,15:20:00,15,1
2025-12-17,Wednesday,86,Student Link,VJ_L86_0_351,Station 86_A,Terminal 86_B,09:50:00,9,20
2025-12-17,Wednesday,86,Student Link,VJ_L86_1_351,Station 86_A,Terminal 86_B,10:20:00,10,0
2025-12-17,Wednesday,86,Student Link,VJ_L86_2_351,Station 86_A,Terminal 86_B,10:50:00,10,3
2025-12-17,Wednesday,86,Student Link,VJ_L86_3_351,Station 86_A,Terminal 86_B,11:20:00,11,0
2025-12-17,Wednesday,86,Student Link,VJ_L86_4_351,Station 86_A,Terminal 86_B,11:50:00,11,2
2025-12-17,Wednesday,86,Student Link,VJ_L86_5_351,Station 86_A,Terminal 86_B,12:20:00,12,3
2025-12-17,Wednesday,86,Student Link,VJ_L86_6_351,Station 86_A,Terminal 86_B,12:50:00,12,0
2025-12-17,Wednesday,86,Student Link,VJ_L86_7_351,Station 86_A,Terminal 86_B,13:20:00,13,3
2025-12-17,Wednesday,86,Student Link,VJ_L86_8_351,Station 86_A,Terminal 86_B,13:50:00,13,0
2025-12-17,Wednesday,86,Student Link,VJ_L86_9_351,Station 86_A,Terminal 86_B,14:20:00,14,2
2025-12-17,Wednesday,86,Student Link,VJ_L86_10_351,Station 86_A,Terminal 86_B,14:50:00,14,0
2025-12-17,Wednesday,86,Student Link,VJ_L86_11_351,Station 86_A,Terminal 86_B,15:20:00,15,1
2025-12-18,Thursday,25,City Tour,VJ_L25_0_352,Gower Street / Salthouse Quay,Albert Dock / Strand Street,09:50:00,9,8
2025-12-18,Thursday,25,City Tour,VJ_L25_1_352,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:20:00,10,3
2025-12-18,Thursday,25,City Tour,VJ_L25_2_352,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:50:00,10,0
2025-12-18,Thursday,25,City Tour,VJ_L25_3_352,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:20:00,11,0
2025-12-18,Thursday,25,City Tour,VJ_L25_4_352,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:50:00,11,2
2025-12-18,Thursday,25,City Tour,VJ_L25_5_352,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:20:00,12,2
2025-12-18,Thursday,25,City Tour,VJ_L25_6_352,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:50:00,12,3
2025-12-18,Thursday,25,City Tour,VJ_L25_7_352,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:20:00,13,1
2025-12-18,Thursday,25,City Tour,VJ_L25_8_352,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:50:00,13,0
2025-12-18,Thursday,25,City Tour,VJ_L25_9_352,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:20:00,14,3
2025-12-18,Thursday,25,City Tour,VJ_L25_10_352,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:50:00,14,0
2025-12-18,Thursday,25,City Tour,VJ_L25_11_352,Gower Street / Salthouse Quay,Albert Dock / Strand Street,15:20:00,15,1
2025-12-18,Thursday,10,Commuter Express,VJ_L10_0_352,Station 10_A,Terminal 10_B,09:50:00,9,22
2025-12-18,Thursday,10,Commuter Express,VJ_L10_1_352,Station 10_A,Terminal 10_B,10:20:00,10,0
2025-12-18,Thursday,10,Commuter Express,VJ_L10_2_352,Station 10_A,Terminal 10_B,10:50:00,10,1
2025-12-18,Thursday,10,Commuter Express,VJ_L10_3_352,Station 10_A,Terminal 10_B,11:20:00,11,1
2025-12-18,Thursday,10,Commuter Express,VJ_L10_4_352,Station 10_A,Terminal 10_B,11:50:00,11,0
2025-12-18,Thursday,10,Commuter Express,VJ_L10_5_352,Station 10_A,Terminal 10_B,12:20:00,12,1
2025-12-18,Thursday,10,Commuter Express,VJ_L10_6_352,Station 10_A,Terminal 10_B,12:50:00,12,2
2025-12-18,Thursday,10,Commuter Express,VJ_L10_7_352,Station 10_A,Terminal 10_B,13:20:00,13,3
2025-12-18,Thursday,10,Commuter Express,VJ_L10_8_352,Station 10_A,Terminal 10_B,13:50:00,13,0
2025-12-18,Thursday,10,Commuter Express,VJ_L10_9_352,Station 10_A,Terminal 10_B,14:20:00,14,3
2025-12-18,Thursday,10,Commuter Express,VJ_L10_10_352,Station 10_A,Terminal 10_B,14:50:00,14,3
2025-12-18,Thursday,10,Commuter Express,VJ_L10_11_352,Station 10_A,Terminal 10_B,15:20:00,15,0
2025-12-18,Thursday,86,Student Link,VJ_L86_0_352,Station 86_A,Terminal 86_B,09:50:00,9,14
2025-12-18,Thursday,86,Student Link,VJ_L86_1_352,Station 86_A,Terminal 86_B,10:20:00,10,3
2025-12-18,Thursday,86,Student Link,VJ_L86_2_352,Station 86_A,Terminal 86_B,10:50:00,10,3
2025-12-18,Thursday,86,Student Link,VJ_L86_3_352,Station 86_A,Terminal 86_B,11:20:00,11,0
2025-12-18,Thursday,86,Student Link,VJ_L86_4_352,Station 86_A,Terminal 86_B,11:50:00,11,3
2025-12-18,Thursday,86,Student Link,VJ_L86_5_352,Station 86_A,Terminal 86_B,12:20:00,12,2
2025-12-18,Thursday,86,Student Link,VJ_L86_6_352,Station 86_A,Terminal 86_B,12:50:00,12,2
2025-12-18,Thursday,86,Student Link,VJ_L86_7_352,Station 86_A,Terminal 86_B,13:20:00,13,2
2025-12-18,Thursday,86,Student Link,VJ_L86_8_352,Station 86_A,Terminal 86_B,13:50:00,13,1
2025-12-18,Thursday,86,Student Link,VJ_L86_9_352,Station 86_A,Terminal 86_B,14:20:00,14,3
2025-12-18,Thursday,86,Student Link,VJ_L86_10_352,Station 86_A,Terminal 86_B,14:50:00,14,35
2025-12-18,Thursday,86,Student Link,VJ_L86_11_352,Station 86_A,Terminal 86_B,15:20:00,15,2
2025-12-19,Friday,25,City Tour,VJ_L25_0_353,Gower Street / Salthouse Quay,Albert Dock / Strand Street,09:50:00,9,14
2025-12-19,Friday,25,City Tour,VJ_L25_1_353,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:20:00,10,0
2025-12-19,Friday,25,City Tour,VJ_L25_2_353,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:50:00,10,2
2025-12-19,Friday,25,City Tour,VJ_L25_3_353,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:20:00,11,3
2025-12-19,Friday,25,City Tour,VJ_L25_4_353,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:50:00,11,3
2025-12-19,Friday,25,City Tour,VJ_L25_5_353,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:20:00,12,2
2025-12-19,Friday,25,City Tour,VJ_L25_6_353,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:50:00,12,0
2025-12-19,Friday,25,City Tour,VJ_L25_7_353,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:20:00,13,2
2025-12-19,Friday,25,City Tour,VJ_L25_8_353,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:50:00,13,0
2025-12-19,Friday,25,City Tour,VJ_L25_9_353,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:20:00,14,2
2025-12-19,Friday,25,City Tour,VJ_L25_10_353,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:50:00,14,3
2025-12-19,Friday,25,City Tour,VJ_L25_11_353,Gower Street / Salthouse Quay,Albert Dock / Strand Street,15:20:00,15,0
2025-12-19,Friday,10,Commuter Express,VJ_L10_0_353,Station 10_A,Terminal 10_B,09:50:00,9,18
2025-12-19,Friday,10,Commuter Express,VJ_L10_1_353,Station 10_A,Terminal 10_B,10:20:00,10,3
2025-12-19,Friday,10,Commuter Express,VJ_L10_2_353,Station 10_A,Terminal 10_B,10:50:00,10,3
2025-12-19,Friday,10,Commuter Express,VJ_L10_3_353,Station 10_A,Terminal 10_B,11:20:00,11,1
2025-12-19,Friday,10,Commuter Express,VJ_L10_4_353,Station 10_A,Terminal 10_B,11:50:00,11,3
2025-12-19,Friday,10,Commuter Express,VJ_L10_5_353,Station 10_A,Terminal 10_B,12:20:00,12,3
2025-12-19,Friday,10,Commuter Express,VJ_L10_6_353,Station 10_A,Terminal 10_B,12:50:00,12,1
2025-12-19,Friday,10,Commuter Express,VJ_L10_7_353,Station 10_A,Terminal 10_B,13:20:00,13,0
2025-12-19,Friday,10,Commuter Express,VJ_L10_8_353,Station 10_A,Terminal 10_B,13:50:00,13,3
2025-12-19,Friday,10,Commuter Express,VJ_L10_9_353,Station 10_A,Terminal 10_B,14:20:00,14,3
2025-12-19,Friday,10,Commuter Express,VJ_L10_10_353,Station 10_A,Terminal 10_B,14:50:00,14,0
2025-12-19,Friday,10,Commuter Express,VJ_L10_11_353,Station 10_A,Terminal 10_B,15:20:00,15,0
2025-12-19,Friday,86,Student Link,VJ_L86_0_353,Station 86_A,Terminal 86_B,09:50:00,9,21
2025-12-19,Friday,86,Student Link,VJ_L86_1_353,Station 86_A,Terminal 86_B,10:20:00,10,3
2025-12-19,Friday,86,Student Link,VJ_L86_2_353,Station 86_A,Terminal 86_B,10:50:00,10,2
2025-12-19,Friday,86,Student Link,VJ_L86_3_353,Station 86_A,Terminal 86_B,11:20:00,11,0
2025-12-19,Friday,86,Student Link,VJ_L86_4_353,Station 86_A,Terminal 86_B,11:50:00,11,0
2025-12-19,Friday,86,Student Link,VJ_L86_5_353,Station 86_A,Terminal 86_B,12:20:00,12,3
2025-12-19,Friday,86,Student Link,VJ_L86_6_353,Station 86_A,Terminal 86_B,12:50:00,12,0
2025-12-19,Friday,86,Student Link,VJ_L86_7_353,Station 86_A,Terminal 86_B,13:20:00,13,2
2025-12-19,Friday,86,Student Link,VJ_L86_8_353,Station 86_A,Terminal 86_B,13:50:00,13,0
2025-12-19,Friday,86,Student Link,VJ_L86_9_353,Station 86_A,Terminal 86_B,14:20:00,14,1
2025-12-19,Friday,86,Student Link,VJ_L86_10_353,Station 86_A,Terminal 86_B,14:50:00,14,0
2025-12-19,Friday,86,Student Link,VJ_L86_11_353,Station 86_A,Terminal 86_B,15:20:00,15,0
2025-12-20,Saturday,25,City Tour,VJ_L25_12_354,Gower Street / Salthouse Quay,Albert Dock / Strand Street,09:50:00,9,14
2025-12-20,Saturday,25,City Tour,VJ_L25_13_354,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:20:00,10,0
2025-12-20,Saturday,25,City Tour,VJ_L25_14_354,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:50:00,10,0
2025-12-20,Saturday,25,City Tour,VJ_L25_15_354,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:20:00,11,2
2025-12-20,Saturday,25,City Tour,VJ_L25_16_354,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:50:00,11,2
2025-12-20,Saturday,25,City Tour,VJ_L25_17_354,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:20:00,12,2
2025-12-20,Saturday,25,City Tour,VJ_L25_18_354,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:50:00,12,2
2025-12-20,Saturday,25,City Tour,VJ_L25_19_354,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:20:00,13,3
2025-12-20,Saturday,25,City Tour,VJ_L25_20_354,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:50:00,13,2
2025-12-20,Saturday,25,City Tour,VJ_L25_21_354,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:20:00,14,2
2025-12-20,Saturday,25,City Tour,VJ_L25_22_354,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:50:00,14,1
2025-12-20,Saturday,25,City Tour,VJ_L25_23_354,Gower Street / Salthouse Quay,Albert Dock / Strand Street,15:20:00,15,40
2025-12-20,Saturday,10,Commuter Express,VJ_L10_12_354,Station 10_A,Terminal 10_B,09:50:00,9,24
2025-12-20,Saturday,10,Commuter Express,VJ_L10_13_354,Station 10_A,Terminal 10_B,10:20:00,10,2
2025-12-20,Saturday,10,Commuter Express,VJ_L10_14_354,Station 10_A,Terminal 10_B,10:50:00,10,1
2025-12-20,Saturday,10,Commuter Express,VJ_L10_15_354,Station 10_A,Terminal 10_B,11:20:00,11,0
2025-12-20,Saturday,10,Commuter Express,VJ_L10_16_354,Station 10_A,Terminal 10_B,11:50:00,11,0
2025-12-20,Saturday,10,Commuter Express,VJ_L10_17_354,Station 10_A,Terminal 10_B,12:20:00,12,1
2025-12-20,Saturday,10,Commuter Express,VJ_L10_18_354,Station 10_A,Terminal 10_B,12:50:00,12,1
2025-12-20,Saturday,10,Commuter Express,VJ_L10_19_354,Station 10_A,Terminal 10_B,13:20:00,13,3
2025-12-20,Saturday,10,Commuter Express,VJ_L10_20_354,Station 10_A,Terminal 10_B,13:50:00,13,2
2025-12-20,Saturday,10,Commuter Express,VJ_L10_21_354,Station 10_A,Terminal 10_B,14:20:00,14,0
2025-12-20,Saturday,10,Commuter Express,VJ_L10_22_354,Station 10_A,Terminal 10_B,14:50:00,14,2
2025-12-20,Saturday,10,Commuter Express,VJ_L10_23_354,Station 10_A,Terminal 10_B,15:20:00,15,3
2025-12-20,Saturday,86,Student Link,VJ_L86_12_354,Station 86_A,Terminal 86_B,09:50:00,9,17
2025-12-20,Saturday,86,Student Link,VJ_L86_13_354,Station 86_A,Terminal 86_B,10:20:00,10,0
2025-12-20,Saturday,86,Student Link,VJ_L86_14_354,Station 86_A,Terminal 86_B,10:50:00,10,2
2025-12-20,Saturday,86,Student Link,VJ_L86_15_354,Station 86_A,Terminal 86_B,11:20:00,11,3
2025-12-20,Saturday,86,Student Link,VJ_L86_16_354,Station 86_A,Terminal 86_B,11:50:00,11,1
2025-12-20,Saturday,86,Student Link,VJ_L86_17_354,Station 86_A,Terminal 86_B,12:20:00,12,3
2025-12-20,Saturday,86,Student Link,VJ_L86_18_354,Station 86_A,Terminal 86_B,12:50:00,12,3
2025-12-20,Saturday,86,Student Link,VJ_L86_19_354,Station 86_A,Terminal 86_B,13:20:00,13,0
2025-12-20,Saturday,86,Student Link,VJ_L86_20_354,Station 86_A,Terminal 86_B,13:50:00,13,0
2025-12-20,Saturday,86,Student Link,VJ_L86_21_354,Station 86_A,Terminal 86_B,14:20:00,14,1
2025-12-20,Saturday,86,Student Link,VJ_L86_22_354,Station 86_A,Terminal 86_B,14:50:00,14,3
2025-12-20,Saturday,86,Student Link,VJ_L86_23_354,Station 86_A,Terminal 86_B,15:20:00,15,3
2025-12-21,Sunday,25,City Tour,VJ_L25_24_355,Gower Street / Salthouse Quay,Albert Dock / Strand Street,09:50:00,9,10
2025-12-21,Sunday,25,City Tour,VJ_L25_25_355,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:20:00,10,1
2025-12-21,Sunday,25,City Tour,VJ_L25_26_355,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:50:00,10,3
2025-12-21,Sunday,25,City Tour,VJ_L25_27_355,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:20:00,11,3
2025-12-21,Sunday,25,City Tour,VJ_L25_28_355,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:50:00,11,3
2025-12-21,Sunday,25,City Tour,VJ_L25_29_355,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:20:00,12,3
2025-12-21,Sunday,25,City Tour,VJ_L25_30_355,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:50:00,12,3
2025-12-21,Sunday,25,City Tour,VJ_L25_31_355,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:20:00,13,2
2025-12-21,Sunday,25,City Tour,VJ_L25_32_355,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:50:00,13,1
2025-12-21,Sunday,25,City Tour,VJ_L25_33_355,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:20:00,14,0
2025-12-21,Sunday,25,City Tour,VJ_L25_34_355,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:50:00,14,2
2025-12-21,Sunday,25,City Tour,VJ_L25_35_355,Gower Street / Salthouse Quay,Albert Dock / Strand Street,15:20:00,15,1
2025-12-21,Sunday,10,Commuter Express,VJ_L10_24_355,Station 10_A,Terminal 10_B,09:50:00,9,28
2025-12-21,Sunday,10,Commuter Express,VJ_L10_25_355,Station 10_A,Terminal 10_B,10:20:00,10,2
2025-12-21,Sunday,10,Commuter Express,VJ_L10_26_355,Station 10_A,Terminal 10_B,10:50:00,10,0
2025-12-21,Sunday,10,Commuter Express,VJ_L10_27_355,Station 10_A,Terminal 10_B,11:20:00,11,3
2025-12-21,Sunday,10,Commuter Express,VJ_L10_28_355,Station 10_A,Terminal 10_B,11:50:00,11,0
2025-12-21,Sunday,10,Commuter Express,VJ_L10_29_355,Station 10_A,Terminal 10_B,12:20:00,12,0
2025-12-21,Sunday,10,Commuter Express,VJ_L10_30_355,Station 10_A,Terminal 10_B,12:50:00,12,0
2025-12-21,Sunday,10,Commuter Express,VJ_L10_31_355,Station 10_A,Terminal 10_B,13:20:00,13,2
2025-12-21,Sunday,10,Commuter Express,VJ_L10_32_355,Station 10_A,Terminal 10_B,13:50:00,13,47
2025-12-21,Sunday,10,Commuter Express,VJ_L10_33_355,Station 10_A,Terminal 10_B,14:20:00,14,0
2025-12-21,Sunday,10,Commuter Express,VJ_L10_34_355,Station 10_A,Terminal 10_B,14:50:00,14,1
2025-12-21,Sunday,10,Commuter Express,VJ_L10_35_355,Station 10_A,Terminal 10_B,15:20:00,15,18
2025-12-21,Sunday,86,Student Link,VJ_L86_24_355,Station 86_A,Terminal 86_B,09:50:00,9,17
2025-12-21,Sunday,86,Student Link,VJ_L86_25_355,Station 86_A,Terminal 86_B,10:20:00,10,1
2025-12-21,Sunday,86,Student Link,VJ_L86_26_355,Station 86_A,Terminal 86_B,10:50:00,10,3
2025-12-21,Sunday,86,Student Link,VJ_L86_27_355,Station 86_A,Terminal 86_B,11:20:00,11,3
2025-12-21,Sunday,86,Student Link,VJ_L86_28_355,Station 86_A,Terminal 86_B,11:50:00,11,1
2025-12-21,Sunday,86,Student Link,VJ_L86_29_355,Station 86_A,Terminal 86_B,12:20:00,12,3
2025-12-21,Sunday,86,Student Link,VJ_L86_30_355,Station 86_A,Terminal 86_B,12:50:00,12,0
2025-12-21,Sunday,86,Student Link,VJ_L86_31_355,Station 86_A,Terminal 86_B,13:20:00,13,0
2025-12-21,Sunday,86,Student Link,VJ_L86_32_355,Station 86_A,Terminal 86_B,13:50:00,13,2
2025-12-21,Sunday,86,Student Link,VJ_L86_33_355,Station 86_A,Terminal 86_B,14:20:00,14,0
2025-12-21,Sunday,86,Student Link,VJ_L86_34_355,Station 86_A,Terminal 86_B,14:50:00,14,2
2025-12-21,Sunday,86,Student Link,VJ_L86_35_355,Station 86_A,Terminal 86_B,15:20:00,15,3
2025-12-22,Monday,25,City Tour,VJ_L25_0_356,Gower Street / Salthouse Quay,Albert Dock / Strand Street,09:50:00,9,17
2025-12-22,Monday,25,City Tour,VJ_L25_1_356,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:20:00,10,28
2025-12-22,Monday,25,City Tour,VJ_L25_2_356,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:50:00,10,0
2025-12-22,Monday,25,City Tour,VJ_L25_3_356,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:20:00,11,0
2025-12-22,Monday,25,City Tour,VJ_L25_4_356,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:50:00,11,2
2025-12-22,Monday,25,City Tour,VJ_L25_5_356,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:20:00,12,3
2025-12-22,Monday,25,City Tour,VJ_L25_6_356,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:50:00,12,3
2025-12-22,Monday,25,City Tour,VJ_L25_7_356,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:20:00,13,1
2025-12-22,Monday,25,City Tour,VJ_L25_8_356,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:50:00,13,2
2025-12-22,Monday,25,City Tour,VJ_L25_9_356,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:20:00,14,0
2025-12-22,Monday,25,City Tour,VJ_L25_10_356,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:50:00,14,2
2025-12-22,Monday,25,City Tour,VJ_L25_11_356,Gower Street / Salthouse Quay,Albert Dock / Strand Street,15:20:00,15,2
2025-12-22,Monday,10,Commuter Express,VJ_L10_0_356,Station 10_A,Terminal 10_B,09:50:00,9,13
2025-12-22,Monday,10,Commuter Express,VJ_L10_1_356,Station 10_A,Terminal 10_B,10:20:00,10,3
